7000,0.11988,-0.12826,1.0367,-1.0365,7.4757,-32.885,845.46,-6097.9,8.5814,0.0053455,-0.037652,1.521e+08,1.521e+08
6999.8,0.019969,0.0035451,1.0354,-1.0369,7.4778,-999.87,836.33,-6031.4,8.4788,0.16704,-1.2044,5.3446e+07,5.3446e+07
7000,0.025107,0.11636,1.0367,-1.0376,7.4768,-791.56,840.4,-6055.7,8.518,0.13252,-0.95454,1.3581e+09,1.3581e+09
7000.1,-0.077952,0.10729,1.035,-1.0369,7.4767,-600.31,842.56,-6075.6,8.543,0.10023,-0.72328,3.9386e+07,3.9386e+07
6999.8,0.032023,-0.054626,1.0371,-1.0387,7.4752,139.44,846.98,-6095.4,8.5804,-0.023738,0.17105,1.9106e+07,1.9106e+07
7000,-0.053996,0.083792,1.0392,-1.0382,7.4773,-1231.8,831.89,-5991.3,8.4307,0.20614,-1.485,3.2143e+08,3.2143e+08
7000.1,-0.04544,-0.046062,1.0375,-1.0387,7.4768,-918.28,839.07,-6040,8.4968,0.15379,-1.1075,1.1794e+09,1.1794e+09
7000.1,-0.074717,0.019827,1.0367,-1.0383,7.4782,-1627.1,821.15,-5913.9,8.3134,0.27157,-1.9565,5.1816e+08,5.1816e+08
6999.8,0.080982,-0.10881,1.0387,-1.0378,7.4777,-1275.1,830.58,-5984.5,8.419,0.21333,-1.5365,4.3979e+07,4.3979e+07
6999.9,-0.052515,-0.054522,1.038,-1.0379,7.4771,-976.36,837.32,-6032,8.4862,0.16338,-1.1775,1.7058e+09,1.7058e+09
7000,0.0469,0.034585,1.0377,-1.0368,7.4779,-1381.5,827.05,-5965.4,8.3895,0.23072,-1.6637,1.8377e+09,1.8377e+09
7000,0.012432,0.011995,1.0374,-1.0376,7.4791,-2039.1,805.29,-5804.8,8.16,0.33928,-2.4455,5.9592e+08,5.9592e+08
6999.8,-0.022319,-0.061707,1.0372,-1.0368,7.4776,-1050.5,835.07,-6022.5,8.4702,0.17553,-1.2661,3.4109e+08,3.4109e+08
7000,0.02269,-0.0013099,1.0379,-1.0364,7.4758,-198.01,844.88,-6094.5,8.5788,0.03301,-0.23792,7.6102e+08,7.6102e+08
6999.8,-0.067287,0.0033643,1.0358,-1.0364,7.4758,75.282,845.37,-6098,8.5803,-0.013069,0.09368,3.1441e+07,3.1441e+07
6999.8,-0.010871,0.0027582,1.0382,-1.0388,7.4778,-1370.6,828.89,-5967,8.393,0.22929,-1.6507,1.257e+08,1.257e+08
6999.9,-0.05005,0.099424,1.0377,-1.0393,7.4764,-704.58,842.9,-6063.5,8.5323,0.11811,-0.84997,1.9665e+08,1.9665e+08
7000.1,0.018061,0.18309,1.0384,-1.0372,7.4758,-369.05,844.59,-6087.5,8.5696,0.061806,-0.44509,1.46e+08,1.46e+08
6999.8,0.066518,-0.063341,1.0378,-1.0365,7.4784,-1539.9,822.31,-5932.8,8.3426,0.25689,-1.8529,1.6336e+08,1.6336e+08
7000,-0.20812,0.15207,1.0371,-1.036,7.4762,-337.23,843.93,-6090.3,8.5704,0.056047,-0.40613,3.2522e+07,3.2522e+07
7000,0.080048,0.14062,1.0378,-1.0377,7.4763,-564.14,843.33,-6075.8,8.5503,0.09458,-0.68052,6.9866e+08,6.9866e+08
7000,-0.034583,-0.26207,1.0365,-1.0362,7.4789,-1786.6,814.12,-5875.7,8.2576,0.29723,-2.1458,8.8138e+06,8.8138e+06
7000,-0.094976,-0.040954,1.0387,-1.0375,7.4767,-879.93,838.67,-6043.8,8.5051,0.14723,-1.0619,9.2387e+08,9.2387e+08
7000.1,-0.13537,-0.21274,1.0348,-1.0373,7.4788,-1733.5,817.02,-5890.6,8.2748,0.28853,-2.0818,7.6745e+05,7.6745e+05
7000,-0.064953,0.077834,1.0368,-1.0374,7.4784,-1565.8,822.28,-5927.7,8.3335,0.26118,-1.8833,8.6889e+08,8.6889e+08
7000.3,-0.077552,0.029685,1.0358,-1.0373,7.4772,-1040.8,835.84,-6025,8.4708,0.17393,-1.2544,1.4792e+07,1.4792e+07
7000,-0.0089617,-3.5756e-05,1.0375,-1.0385,7.478,-1559.9,823.28,-5928.4,8.336,0.2606,-1.8767,1.4782e+09,1.4782e+09
6999.9,-0.013776,-0.063422,1.0364,-1.037,7.478,-1298.3,829.59,-5982.5,8.4105,0.21674,-1.5632,1.1151e+09,1.1151e+09
7000.1,0.15407,-0.012682,1.0376,-1.0367,7.4766,-745.28,840.25,-6060,8.526,0.12487,-0.8992,3.229e+08,3.229e+08
7000.2,0.10618,0.012312,1.0362,-1.0359,7.4779,-1300,828.73,-5982.4,8.4099,0.21699,-1.5655,7.7725e+07,7.7725e+07
7000.1,-0.12013,0.074601,1.0385,-1.0377,7.4781,-1704.5,817.86,-5893.7,8.2892,0.28432,-2.0498,1.8043e+08,1.8043e+08
7000,-0.23188,0.037805,1.0363,-1.0387,7.4774,-1088.2,835.86,-6017.4,8.4612,0.18186,-1.3113,5.7655e+07,5.7655e+07
7000.2,-0.020322,-0.075683,1.0372,-1.0363,7.4761,-374.35,843.96,-6088.7,8.5675,0.062493,-0.45112,2.5318e+08,2.5318e+08
7000.1,0.016565,0.033896,1.036,-1.0387,7.4767,-771.85,841.65,-6058.5,8.5202,0.12929,-0.93047,4.1357e+08,4.1357e+08
7000,-0.020011,-0.017294,1.0368,-1.0358,7.4761,-235.44,844.38,-6094.6,8.5758,0.039164,-0.28288,4.2306e+08,4.2306e+08
7000,0.014422,-0.077315,1.0356,-1.0375,7.4777,-1179.8,833,-6003.9,8.4392,0.19713,-1.4208,4.3524e+08,4.3524e+08
7000,-0.054256,-0.057658,1.037,-1.0368,7.4792,-2064.2,803.73,-5797.8,8.149,0.34303,-2.475,2.3211e+08,2.3211e+08
7000.1,-0.058422,-0.017966,1.0381,-1.0381,7.4791,-2223.6,797.65,-5746.7,8.0798,0.36964,-2.6636,1.4219e+08,1.4219e+08
7000,0.13049,0.076479,1.038,-1.0372,7.4776,-1295.5,829.65,-5981.3,8.4131,0.21668,-1.5609,9.2167e+08,9.2167e+08
6999.9,0.032367,0.13561,1.0368,-1.0377,7.4772,-918.9,838.36,-6040.6,8.4961,0.15382,-1.1079,9.2217e+08,9.2217e+08
7000,0.033932,-0.061228,1.0369,-1.0374,7.4774,-1074.8,835.11,-6019.1,8.4647,0.17976,-1.2954,2.6985e+09,2.6985e+09
7000,0.20961,0.028368,1.0364,-1.0376,7.4794,-2128.4,801.67,-5778.8,8.1207,0.35405,-2.5502,1.9888e+07,1.9888e+07
7000,-0.18784,0.14675,1.0389,-1.0393,7.4769,-1106.5,835.63,-6011.9,8.4601,0.18529,-1.3346,1.3938e+07,1.3938e+07
7000.1,0.034503,-0.18263,1.0377,-1.0369,7.4769,-848.44,838.85,-6048.7,8.5093,0.14195,-1.0235,4.7535e+08,4.7535e+08
7000,0.096302,0.073204,1.0373,-1.0366,7.4771,-851.89,838.53,-6048.5,8.5085,0.14257,-1.0274,1.3464e+09,1.3464e+09
7000,-0.082873,-0.11773,1.0378,-1.0372,7.4787,-1886,811.02,-5847.9,8.2218,0.31396,-2.2648,3.247e+08,3.247e+08
7000.2,0.075536,-0.036239,1.0393,-1.0384,7.4782,-1883.8,811.89,-5846.8,8.2242,0.31436,-2.2632,3.699e+07,3.699e+07
7000,-0.02714,-0.016564,1.038,-1.0388,7.4775,-1357.6,829.3,-5969.6,8.3964,0.22714,-1.6353,1.0891e+09,1.0891e+09
6999.9,-0.2052,0.25148,1.0379,-1.0366,7.4764,-498.36,843.04,-6080.4,8.5577,0.083139,-0.60115,8.5858e+06,8.5858e+06
7000,0.16342,-0.047209,1.037,-1.0381,7.4776,-1236.8,831.97,-5992.8,8.4269,0.20704,-1.4899,6.0202e+08,6.0202e+08
7000,-0.044374,-0.026122,1.0359,-1.0366,7.4762,-260.46,845.02,-6094.5,8.5736,0.043308,-0.31277,5.1733e+08,5.1733e+08
7000,0.099416,-0.22581,1.0367,-1.0377,7.4756,-45.175,846.47,-6097.8,8.5811,0.0073677,-0.052475,3.916e+07,3.916e+07
6999.9,0.11152,-0.061828,1.0379,-1.0373,7.4773,-1022.8,835.95,-6025.8,8.4767,0.17121,-1.2332,7.9615e+08,7.9615e+08
6999.9,-0.025737,0.059259,1.0379,-1.0371,7.4791,-2033.9,805.09,-5805.8,8.1627,0.33829,-2.4397,2.7398e+08,2.7398e+08
7000.2,-0.28058,-0.17382,1.0362,-1.0375,7.4768,-782.81,840.58,-6057.4,8.5185,0.13061,-0.94389,1.9396e+06,1.9396e+06
7000.1,0.16922,-0.0049142,1.0374,-1.0383,7.4769,-965.86,837.94,-6033.9,8.4877,0.16196,-1.1647,4.5112e+08,4.5112e+08
6999.9,-0.11871,0.031896,1.0363,-1.038,7.4755,14.971,846.68,-6097.9,8.5813,-0.0029716,0.020393,1.8955e+08,1.8955e+08
7000,-0.049208,-0.028803,1.0388,-1.0372,7.4757,-266.96,845.18,-6091.5,8.5765,0.044557,-0.32161,4.1535e+08,4.1535e+08
6999.9,0.092262,-0.0028801,1.0379,-1.0377,7.4775,-1166.6,833.18,-6003.7,8.445,0.19524,-1.4061,9.2412e+08,9.2412e+08
7000,0.27649,-0.10418,1.038,-1.0385,7.4776,-1381.3,828.42,-5965.3,8.3896,0.23133,-1.6634,2.1724e+07,2.1724e+07
6999.8,0.10304,-0.041164,1.0371,-1.0381,7.4771,-874.86,839.42,-6045.9,8.5042,0.14657,-1.0548,5.1799e+08,5.1799e+08
7000,0.052883,0.068069,1.038,-1.0385,7.4755,-219.47,846.55,-6093.5,8.5781,0.036745,-0.26394,3.0262e+08,3.0262e+08
7000,0.0087982,0.035075,1.037,-1.0381,7.4778,-1364.2,828.65,-5969.3,8.3935,0.22804,-1.6426,2.1775e+09,2.1775e+09
7000.1,-0.0096004,-0.012109,1.0389,-1.0361,7.4763,-559.25,841.99,-6075.4,8.552,0.093556,-0.67516,3.1209e+08,3.1209e+08
7000.2,-0.27334,0.13967,1.0376,-1.0385,7.4746,239.46,846.37,-6091.8,8.5777,-0.04082,0.29156,2.434e+05,2.434e+05
6999.8,0.010038,0.15913,1.0364,-1.0367,7.4775,-957.04,836.9,-6036.1,8.4884,0.15997,-1.1535,1.5119e+08,1.5119e+08
6999.9,0.046861,-0.038205,1.0366,-1.0367,7.4763,-330.72,844.63,-6091.2,8.57,0.05522,-0.39786,7.5925e+08,7.5925e+08
7000,-0.11939,0.046939,1.0366,-1.0357,7.4747,575.75,841.46,-6072.9,8.5496,-0.096987,0.69896,1.5617e+07,1.5617e+07
7000.1,0.17,-0.18947,1.0382,-1.0389,7.478,-1678.4,819.7,-5900.5,8.2975,0.28056,-2.0182,2.1513e+07,2.1513e+07
6999.9,-0.087421,-0.036,1.0372,-1.0373,7.4772,-908.67,838.2,-6041.7,8.4983,0.1519,-1.0957,1.6645e+09,1.6645e+09
7000,-0.14346,-0.10538,1.0364,-1.0384,7.4769,-841.89,840.31,-6050.4,8.5091,0.14077,-1.015,2.892e+08,2.892e+08
6999.9,-0.08072,-0.1384,1.0387,-1.0361,7.476,-297.81,844.14,-6090.7,8.5745,0.049609,-0.35883,8.0388e+07,8.0388e+07
6999.9,-0.060405,-0.15475,1.0381,-1.0379,7.4786,-1807.5,814.46,-5868.5,8.2516,0.30126,-2.1715,9.8968e+07,9.8968e+07
7000.1,-0.063875,0.12616,1.0369,-1.0379,7.4762,-474.15,844.47,-6082.8,8.5589,0.079296,-0.57159,6.4212e+08,6.4212e+08
7000,-0.030142,-0.20486,1.0385,-1.0396,7.4758,-475.21,845.73,-6081.5,8.5602,0.07965,-0.57326,8.2502e+06,8.2502e+06
6999.9,-0.0092733,0.085428,1.0376,-1.0383,7.4768,-841.63,840.09,-6049.2,8.5107,0.14098,-1.0152,1.4355e+09,1.4355e+09
7000.1,0.10953,-0.15158,1.037,-1.037,7.4774,-1120.5,833.79,-6012.1,8.4545,0.18739,-1.3504,2.4137e+08,2.4137e+08
7000,-0.11428,0.12028,1.0371,-1.0383,7.4753,34.746,846.84,-6096.9,8.5823,-0.0062405,0.044068,1.1006e+08,1.1006e+08
6999.8,-0.001448,0.12707,1.0372,-1.0359,7.4767,-485.26,842.65,-6082.2,8.5581,0.081053,-0.58488,1.2591e+08,1.2591e+08
6999.9,-0.013668,0.021231,1.0367,-1.037,7.4779,-1213.7,831.65,-5997.1,8.4324,0.20272,-1.462,1.1685e+09,1.1685e+09
7000.1,-0.01781,0.053438,1.0362,-1.036,7.4771,-794.57,839.09,-6056.1,8.5169,0.13272,-0.95799,5.3484e+08,5.3484e+08
7000.2,0.037257,0.045687,1.0374,-1.039,7.4771,-1157.3,834.49,-6005.4,8.4467,0.19389,-1.395,2.4408e+08,2.4408e+08
6999.9,-0.069205,0.12956,1.038,-1.0393,7.4774,-1254.2,832.35,-5988.4,8.4239,0.21,-1.5113,1.4352e+08,1.4352e+08
7000,-0.010464,-0.15494,1.0347,-1.0384,7.4771,-811.73,840.95,-6055.6,8.5121,0.13575,-0.97779,1.7406e+07,1.7406e+07
7000.1,-0.1634,-0.031248,1.0371,-1.0359,7.4772,-980.92,835.77,-6032.5,8.4843,0.16367,-1.1829,1.1847e+08,1.1847e+08
7000.1,-0.054846,0.19678,1.0379,-1.0381,7.4778,-1479.2,825.37,-5945.2,8.3615,0.24719,-1.7808,2.1289e+08,2.1289e+08
6999.9,0.030307,-0.039486,1.0384,-1.038,7.476,-441.96,844.7,-6083.7,8.5633,0.074039,-0.53302,7.4405e+08,7.4405e+08
7000,0.10601,0.046995,1.0392,-1.0384,7.4773,-1279.6,830.88,-5982.9,8.4186,0.21435,-1.5425,2.1893e+08,2.1893e+08
6999.9,0.023612,-0.042709,1.0364,-1.0352,7.4781,-1209.7,830.38,-5998.3,8.433,0.20173,-1.4571,8.1394e+07,8.1394e+07
7000,-0.033103,0.050671,1.0366,-1.0382,7.4765,-607.22,843.36,-6073.5,8.5438,0.10163,-0.73212,1.3765e+09,1.3765e+09
7000,0.091509,0.15968,1.0375,-1.0388,7.4773,-1200.5,833.31,-5998.2,8.4366,0.20113,-1.4467,2.5441e+08,2.5441e+08
7000.1,0.079151,0.055161,1.0369,-1.0378,7.4783,-1692.5,818.5,-5898.2,8.2916,0.28244,-2.0345,3.4941e+08,3.4941e+08
6999.9,-0.022675,-0.035189,1.0365,-1.0377,7.4792,-1999.5,807.14,-5817.3,8.1754,0.33268,-2.398,1.8431e+08,1.8431e+08
7000.2,-0.0017228,-0.024649,1.0352,-1.0372,7.4779,-1336.1,828.98,-5976.5,8.3992,0.22305,-1.6082,2.3558e+07,2.3558e+07
7000.1,-0.07567,-0.085842,1.0366,-1.0363,7.4781,-1415.5,825.94,-5960,8.3785,0.23599,-1.7037,3.8834e+08,3.8834e+08
6999.9,-0.042126,0.17081,1.0392,-1.035,7.4735,1121.2,831.39,-6003.1,8.4609,-0.18803,1.3575,11000,11000
7000.1,-0.021159,-0.16074,1.038,-1.0364,7.4786,-1809.9,813.26,-5868.1,8.2506,0.30133,-2.1747,7.6887e+07,7.6887e+07
6999.9,0.079011,0.026066,1.0359,-1.039,7.4767,-670.25,843.32,-6068.6,8.5349,0.11234,-0.80769,1.0066e+08,1.0066e+08
6999.9,0.092531,0.044594,1.0385,-1.0375,7.4765,-611.08,842.5,-6071.4,8.5455,0.10244,-0.73738,4.4365e+08,4.4365e+08
7000,0.018656,-0.04481,1.0379,-1.0354,7.4786,-1696.1,816.41,-5896.7,8.2913,0.28237,-2.0394,1.3141e+08,1.3141e+08
6999.9,0.010909,-0.097107,1.0392,-1.0377,7.4778,-1452.6,825.7,-5949.8,8.3705,0.24277,-1.7494,2.5089e+08,2.5089e+08
7000.1,0.036149,-0.015917,1.0351,-1.0361,7.4758,-23.263,845.32,-6099.4,8.5797,0.0036069,-0.025725,1.4712e+07,1.4712e+07
7000.1,0.0080358,-0.13902,1.0361,-1.0368,7.4776,-1174.5,832.55,-6004.3,8.441,0.19616,-1.4148,2.2454e+08,2.2454e+08
7000.1,-0.16566,0.052438,1.0371,-1.0376,7.4772,-1043,835.85,-6023.4,8.4718,0.1743,-1.2575,5.2673e+08,5.2673e+08
7000.2,0.035302,0.038792,1.0377,-1.0376,7.4754,-167.9,846.06,-6095.2,8.5797,0.028029,-0.20157,1.4462e+08,1.4462e+08
7000.1,0.030034,-0.096019,1.0359,-1.0362,7.4778,-1175.1,832.03,-6004.5,8.4407,0.19616,-1.4155,1.5816e+08,1.5816e+08
6999.9,0.024015,-0.066901,1.0368,-1.0368,7.4761,-256.37,845.09,-6093.9,8.5747,0.042736,-0.30803,8.5821e+08,8.5821e+08
7000,-0.21672,-0.028677,1.0362,-1.0396,7.4766,-771.74,842.37,-6058.2,8.5204,0.1291,-0.9304,1.2668e+07,1.2668e+07
7000,0.16333,0.085861,1.0374,-1.0381,7.4761,-473.14,844.58,-6082.6,8.5594,0.079425,-0.57045,3.2736e+08,3.2736e+08
7000.1,-0.1015,-0.071379,1.0374,-1.0365,7.4763,-478.7,843.25,-6082.5,8.5588,0.079895,-0.57728,6.0057e+08,6.0057e+08
7000,0.17606,-0.11045,1.0388,-1.037,7.4776,-1321.6,828.73,-5975.9,8.4069,0.22106,-1.5926,1.3516e+08,1.3516e+08
6999.9,-0.052164,-0.13723,1.0391,-1.0388,7.4772,-1170.3,833.82,-6001.9,8.4453,0.19594,-1.411,5.3426e+07,5.3426e+07
7000,-0.023836,-0.082479,1.0378,-1.0366,7.4767,-679.29,841.05,-6066.3,8.5356,0.11358,-0.81954,1.655e+09,1.655e+09
6999.9,-0.069428,0.15206,1.0368,-1.0386,7.4767,-731.31,842.03,-6061.8,8.5274,0.12243,-0.8818,2.1781e+08,2.1781e+08
7000.1,-0.022216,-0.09674,1.0374,-1.038,7.4775,-1269.6,831.08,-5986.7,8.419,0.21228,-1.5295,1.2579e+09,1.2579e+09
7000.1,-0.040865,-0.10385,1.0349,-1.0374,7.476,-220.19,845.98,-6096.7,8.5743,0.036553,-0.26391,1.5452e+07,1.5452e+07
6999.9,-0.043215,-0.089457,1.038,-1.0371,7.4773,-1051.4,835.17,-6021.6,8.4709,0.17577,-1.2678,1.5946e+09,1.5946e+09
7000.1,-0.050721,-0.015842,1.0374,-1.0377,7.4766,-773.77,840.69,-6057.1,8.5214,0.12949,-0.93346,1.4513e+09,1.4513e+09
7000,0.05231,-0.071616,1.0373,-1.0374,7.4765,-620.06,842.52,-6071.9,8.5429,0.10382,-0.74782,2.1815e+09,2.1815e+09
6999.9,0.040725,-0.13092,1.0362,-1.0378,7.4791,-1935.6,809.81,-5835.8,8.2008,0.32226,-2.3221,5.2107e+07,5.2107e+07
6999.8,0.079235,0.10602,1.0364,-1.037,7.4769,-625.23,842.16,-6072.3,8.5414,0.10463,-0.75359,2.5891e+08,2.5891e+08
7000,-0.029153,-0.12704,1.0371,-1.0382,7.4775,-1195.3,833.02,-5999.8,8.4371,0.1999,-1.4402,1.1305e+09,1.1305e+09
7000,0.14088,0.10918,1.0377,-1.0371,7.477,-866.63,838.63,-6046.3,8.5065,0.14518,-1.0453,6.7973e+08,6.7973e+08
7000.1,-0.13102,0.10858,1.0375,-1.0373,7.4763,-556.67,843.09,-6076.7,8.5509,0.093025,-0.67152,5.6482e+08,5.6482e+08
7000,0.084133,-0.075131,1.0369,-1.0364,7.4773,-941.88,836.89,-6037.9,8.4916,0.15749,-1.1356,1.0684e+09,1.0684e+09
7000,-0.055423,0.049298,1.037,-1.0393,7.4769,-952.92,839.03,-6035.9,8.4898,0.15965,-1.1489,3.9334e+08,3.9334e+08
7000.1,-0.065336,-0.055204,1.0375,-1.0372,7.4759,-325.66,844.99,-6090.5,8.5714,0.054333,-0.39226,1.0463e+09,1.0463e+09
7000.2,-0.086027,0.0303,1.0382,-1.0368,7.4783,-1736.9,816.09,-5886.2,8.2774,0.28942,-2.0882,1.6385e+08,1.6385e+08
7000,-0.07998,0.042931,1.0366,-1.0377,7.4789,-1877.3,811.88,-5851.3,8.224,0.31261,-2.2537,4.0789e+08,4.0789e+08
6999.8,-0.031682,0.021406,1.0371,-1.036,7.4762,-166.98,844.71,-6096,8.5791,0.027662,-0.19988,8.8035e+07,8.8035e+07
7000,0.18959,-0.020264,1.0381,-1.0364,7.4779,-1375.1,826.87,-5966.4,8.3916,0.22976,-1.6562,2.1462e+08,2.1462e+08
7000.1,-0.061663,-0.061749,1.0368,-1.0375,7.4774,-1140.9,833.74,-6008.9,8.4498,0.19068,-1.3749,1.1078e+09,1.1078e+09
7000.1,0.11395,0.15444,1.0352,-1.0369,7.4772,-844.52,839.18,-6051.2,8.5076,0.1413,-1.0177,3.8943e+07,3.8943e+07
7000.1,-0.034323,0.052903,1.0362,-1.0367,7.4776,-1178.8,832.34,-6003.3,8.4404,0.19687,-1.4202,4.8079e+08,4.8079e+08
6999.9,0.044711,-0.034084,1.0377,-1.0369,7.4756,-4.0186,845.65,-6096.9,8.5827,0.00044614,-0.0028631,3.5521e+08,3.5521e+08
6999.9,-0.026052,-0.018044,1.0382,-1.038,7.4785,-1742.6,816.83,-5884.7,8.2754,0.2907,-2.0946,5.16e+08,5.16e+08
7000,-0.2402,0.078639,1.0373,-1.0376,7.4774,-1127.6,834.01,-6010.4,8.4536,0.1883,-1.3591,1.4036e+08,1.4036e+08
7000,0.11175,0.027525,1.0374,-1.0382,7.4777,-1330.2,829.64,-5975.4,8.4032,0.22259,-1.6021,1.2908e+09,1.2908e+09
7000,-0.04681,-0.061697,1.0379,-1.0373,7.4798,-2457.7,785.83,-5666.3,7.9662,0.40735,-2.9378,6.8935e+07,6.8935e+07
6999.9,0.092418,0.059901,1.0364,-1.0378,7.4748,418.19,844.78,-6084.3,8.5647,-0.070477,0.50848,5.9732e+07,5.9732e+07
6999.9,0.011975,-0.12295,1.0382,-1.0358,7.4788,-1764,814.34,-5879.7,8.2676,0.29363,-2.1201,9.0336e+07,9.0336e+07
7000,-0.086243,-0.028647,1.0356,-1.0379,7.4765,-527.67,844.12,-6080.7,8.5517,0.088131,-0.63566,3.4092e+08,3.4092e+08
7000.1,-0.20122,0.11767,1.036,-1.0385,7.4771,-979.02,837.93,-6033.3,8.4838,0.16366,-1.18,3.9331e+07,3.9331e+07
7000,0.033673,0.20351,1.0375,-1.0395,7.4774,-1284.1,831.84,-5983.4,8.4157,0.21514,-1.547,4.7896e+07,4.7896e+07
7000.2,0.080713,0.020007,1.0372,-1.0387,7.4755,-277.71,846.54,-6092.4,8.5741,0.046551,-0.33428,6.5451e+07,6.5451e+07
7000.1,-0.02977,0.16401,1.0354,-1.0374,7.4773,-951.95,837.66,-6037.6,8.4884,0.15915,-1.1471,1.0644e+08,1.0644e+08
7000.1,-0.014115,-0.17164,1.0388,-1.0366,7.4778,-1416.1,825.87,-5957.8,8.3806,0.2364,-1.7057,1.3739e+08,1.3739e+08
7000,-0.14544,-0.30532,1.0367,-1.038,7.4772,-1037.8,836.41,-6024.9,8.4721,0.17342,-1.2509,7.5679e+06,7.5679e+06
7000.1,-0.17094,-0.034151,1.0375,-1.0383,7.4761,-568.33,843.82,-6075.8,8.5494,0.095008,-0.68564,1.2795e+08,1.2795e+08
7000.1,0.0088019,0.29272,1.0353,-1.0367,7.4756,42.795,845.75,-6098.5,8.5803,-0.0074552,0.054195,1.2658e+06,1.2658e+06
7000,0.13335,-0.049799,1.0375,-1.0385,7.478,-1575.6,822.79,-5924.9,8.3309,0.26337,-1.8954,4.9039e+08,4.9039e+08
6999.9,-0.078428,0.027193,1.0382,-1.0384,7.477,-956.28,838.07,-6034.4,8.4905,0.1601,-1.1534,7.6597e+08,7.6597e+08
7000.1,-0.031822,-0.032423,1.0394,-1.0384,7.4762,-781.29,840.94,-6054.3,8.5225,0.13099,-0.9434,1.096e+08,1.096e+08
7000,0.0002129,-0.00023395,1.0354,-1.0373,7.4765,-479.55,844.11,-6084.1,8.5565,0.080122,-0.57749,4.467e+08,4.467e+08
7000,-0.045931,0.13913,1.0395,-1.0372,7.4764,-684.9,841.28,-6063.9,8.537,0.11471,-0.82704,1.0868e+08,1.0868e+08
6999.9,-0.040489,-0.18355,1.0364,-1.0366,7.4768,-552.57,842.68,-6078.4,8.5497,0.092227,-0.66583,8.9532e+07,8.9532e+07
7000,-0.0078462,0.06599,1.0392,-1.0385,7.4781,-1714.6,818.07,-5890.5,8.2863,0.28638,-2.0621,2.2067e+08,2.2067e+08
6999.8,0.10183,0.18256,1.0369,-1.0381,7.4767,-639.74,842.8,-6070.3,8.5403,0.10724,-0.7713,5.7685e+07,5.7685e+07
6999.9,0.086026,-0.147,1.0377,-1.0366,7.4777,-1217.7,831.11,-5995.6,8.4323,0.20348,-1.4673,4.5102e+08,4.5102e+08
7000,-0.010268,-0.044531,1.0383,-1.0366,7.4762,-451.77,843.48,-6083.3,8.5623,0.075536,-0.54493,1.1844e+09,1.1844e+09
6999.9,0.042164,-0.071377,1.039,-1.0394,7.4775,-1369.9,829.3,-5966.3,8.394,0.22942,-1.6502,3.572e+07,3.572e+07
7000,-0.00010941,-0.15088,1.0385,-1.0388,7.4772,-1182.5,833.65,-6000.5,8.4417,0.19802,-1.4255,2.7687e+08,2.7687e+08
7000,0.045028,-0.067827,1.0375,-1.0385,7.4764,-648.83,843,-6069.1,8.5395,0.10876,-0.78268,1.1667e+09,1.1667e+09
7000.1,0.017122,0.15329,1.0384,-1.0365,7.4772,-1042.5,834.83,-6022.3,8.4734,0.17437,-1.2575,3.6011e+08,3.6011e+08
7000.1,-0.11311,-0.039202,1.0372,-1.0372,7.4769,-864.32,838.85,-6047.1,8.5062,0.14447,-1.0425,8.8973e+08,8.8973e+08
7000.1,0.019317,0.014458,1.0379,-1.0371,7.4773,-1148.7,833.09,-6006.6,8.4492,0.19209,-1.3848,2.1963e+09,2.1963e+09
7000,0.051351,0.075183,1.0364,-1.0372,7.4761,-288.38,845.35,-6092.9,8.5726,0.048179,-0.34671,8.9432e+08,8.9432e+08
6999.9,0.1121,-0.041113,1.037,-1.0381,7.4787,-1782.6,815.64,-5875.9,8.2597,0.29736,-2.1412,2.4128e+08,2.4128e+08
6999.9,-0.05359,-0.074119,1.0381,-1.0369,7.4773,-1027.8,835.49,-6024.9,8.4759,0.1718,-1.2395,1.134e+09,1.134e+09
7000.1,0.048766,-0.080652,1.039,-1.0384,7.4762,-718.85,841.89,-6061.2,8.5314,0.12059,-0.86785,1.8721e+08,1.8721e+08
6999.9,0.05626,0.02397,1.0382,-1.038,7.4753,22.385,846.48,-6096.2,8.5834,-0.0039458,0.028943,2.1133e+08,2.1133e+08
7000,0.17423,-0.1556,1.0366,-1.0379,7.4781,-1500.8,824.76,-5942.3,8.3532,0.25078,-1.8055,9.808e+07,9.808e+07
7000,-0.021544,0.13053,1.0374,-1.038,7.4771,-1009.4,836.78,-6027.9,8.4791,0.16895,-1.2171,1.4309e+09,1.4309e+09
7000,-0.14887,-0.06456,1.0382,-1.0358,7.4781,-1458,824.16,-5949.8,8.3678,0.24297,-1.7555,1.3374e+08,1.3374e+08
7000,-0.11513,0.11451,1.0363,-1.0386,7.4772,-996.15,837.67,-6030.7,8.4806,0.16664,-1.2006,2.7463e+08,2.7463e+08
6999.8,0.097612,-0.087913,1.0371,-1.0386,7.4782,-1514.7,824.78,-5938.7,8.3496,0.25318,-1.8222,5.7905e+07,5.7905e+07
7000,0.14418,0.10666,1.0373,-1.0398,7.4757,-380.72,846.76,-6087.7,8.5673,0.063995,-0.45869,1.6815e+07,1.6815e+07
6999.9,0.025726,0.04961,1.0393,-1.0374,7.4757,-281.8,845.15,-6090.5,8.5763,0.047175,-0.33967,1.4693e+08,1.4693e+08
7000.1,-0.061006,0.18572,1.0381,-1.0362,7.4769,-859.35,837.97,-6046.8,8.5083,0.14367,-1.037,9.4476e+07,9.4476e+07
